"local_date_time","UTC_date_time","height","phenomenon"
2019-01-10 22:55:00,2019-01-10 22:55:00,1,"low-tide"
2019-01-11 05:30:00,2019-01-11 05:30:00,3,"high-tide"
2019-01-11 11:28:00,2019-01-11 11:28:00,1,"low-tide"
2019-01-11 17:50:00,2019-01-11 17:50:00,2.8,"high-tide"
2019-01-11 23:34:00,2019-01-11 23:34:00,1.1,"low-tide"
2019-01-12 06:09:00,2019-01-12 06:09:00,2.9,"high-tide"
2019-01-12 12:10:00,2019-01-12 12:10:00,1.1,"low-tide"
2019-01-12 18:34:00,2019-01-12 18:34:00,2.7,"high-tide"
2019-01-13 00:21:00,2019-01-13 00:21:00,1.3,"low-tide"
2019-01-13 06:55:00,2019-01-13 06:55:00,2.8,"high-tide"
2019-01-13 13:00:00,2019-01-13 13:00:00,1.2,"low-tide"
2019-01-13 19:29:00,2019-01-13 19:29:00,2.6,"high-tide"
2019-01-14 01:18:00,2019-01-14 01:18:00,1.4,"low-tide"
2019-01-14 07:54:00,2019-01-14 07:54:00,2.7,"high-tide"
2019-01-14 14:00:00,2019-01-14 14:00:00,1.3,"low-tide"
2019-01-14 20:37:00,2019-01-14 20:37:00,2.6,"high-tide"
2019-01-15 02:29:00,2019-01-15 02:29:00,1.4,"low-tide"
2019-01-15 09:04:00,2019-01-15 09:04:00,2.7,"high-tide"
2019-01-15 15:11:00,2019-01-15 15:11:00,1.3,"low-tide"
2019-01-15 21:49:00,2019-01-15 21:49:00,2.6,"high-tide"
2019-01-16 03:46:00,2019-01-16 03:46:00,1.4,"low-tide"
2019-01-16 10:16:00,2019-01-16 10:16:00,2.7,"high-tide"
2019-01-16 16:21:00,2019-01-16 16:21:00,1.2,"low-tide"
2019-01-16 22:54:00,2019-01-16 22:54:00,2.8,"high-tide"
2019-01-17 04:55:00,2019-01-17 04:55:00,1.2,"low-tide"
2019-01-17 11:19:00,2019-01-17 11:19:00,2.8,"high-tide"
2019-01-17 17:21:00,2019-01-17 17:21:00,1.1,"low-tide"
2019-01-17 23:51:00,2019-01-17 23:51:00,3,"high-tide"
2019-01-18 05:54:00,2019-01-18 05:54:00,1,"low-tide"
2019-01-18 12:15:00,2019-01-18 12:15:00,3,"high-tide"
2019-01-18 18:15:00,2019-01-18 18:15:00,0.9,"low-tide"
2019-01-19 00:43:00,2019-01-19 00:43:00,3.2,"high-tide"
2019-01-19 06:47:00,2019-01-19 06:47:00,0.8,"low-tide"
2019-01-19 13:08:00,2019-01-19 13:08:00,3.2,"high-tide"
2019-01-19 19:05:00,2019-01-19 19:05:00,0.7,"low-tide"
2019-01-20 01:34:00,2019-01-20 01:34:00,3.4,"high-tide"
2019-01-20 07:37:00,2019-01-20 07:37:00,0.6,"low-tide"
2019-01-20 13:59:00,2019-01-20 13:59:00,3.3,"high-tide"
2019-01-20 19:53:00,2019-01-20 19:53:00,0.5,"low-tide"
2019-01-21 02:23:00,2019-01-21 02:23:00,3.6,"high-tide"
2019-01-21 08:25:00,2019-01-21 08:25:00,0.4,"low-tide"
2019-01-21 14:48:00,2019-01-21 14:48:00,3.4,"high-tide"
2019-01-21 20:40:00,2019-01-21 20:40:00,0.4,"low-tide"
2019-01-22 03:11:00,2019-01-22 03:11:00,3.7,"high-tide"
2019-01-22 09:11:00,2019-01-22 09:11:00,0.3,"low-tide"
2019-01-22 15:36:00,2019-01-22 15:36:00,3.5,"high-tide"
2019-01-22 21:24:00,2019-01-22 21:24:00,0.4,"low-tide"
2019-01-23 03:58:00,2019-01-23 03:58:00,3.7,"high-tide"
2019-01-23 09:56:00,2019-01-23 09:56:00,0.3,"low-tide"
2019-01-23 16:23:00,2019-01-23 16:23:00,3.5,"high-tide"
2019-01-23 22:09:00,2019-01-23 22:09:00,0.4,"low-tide"
2019-01-24 04:45:00,2019-01-24 04:45:00,3.7,"high-tide"
2019-01-24 10:41:00,2019-01-24 10:41:00,0.4,"low-tide"
2019-01-24 17:10:00,2019-01-24 17:10:00,3.4,"high-tide"
2019-01-24 22:53:00,2019-01-24 22:53:00,0.6,"low-tide"
2019-01-25 05:33:00,2019-01-25 05:33:00,3.6,"high-tide"
2019-01-25 11:27:00,2019-01-25 11:27:00,0.5,"low-tide"
2019-01-25 17:58:00,2019-01-25 17:58:00,3.2,"high-tide"
2019-01-25 23:40:00,2019-01-25 23:40:00,0.7,"low-tide"
2019-01-26 06:22:00,2019-01-26 06:22:00,3.4,"high-tide"
2019-01-26 12:17:00,2019-01-26 12:17:00,0.8,"low-tide"
2019-01-26 18:49:00,2019-01-26 18:49:00,3,"high-tide"
2019-01-27 00:31:00,2019-01-27 00:31:00,1,"low-tide"
2019-01-27 07:16:00,2019-01-27 07:16:00,3.1,"high-tide"
2019-01-27 13:12:00,2019-01-27 13:12:00,1,"low-tide"
2019-01-27 19:46:00,2019-01-27 19:46:00,2.8,"high-tide"
2019-01-28 01:32:00,2019-01-28 01:32:00,1.2,"low-tide"
2019-01-28 08:17:00,2019-01-28 08:17:00,2.9,"high-tide"
2019-01-28 14:18:00,2019-01-28 14:18:00,1.2,"low-tide"
2019-01-28 20:53:00,2019-01-28 20:53:00,2.7,"high-tide"
2019-01-29 02:50:00,2019-01-29 02:50:00,1.3,"low-tide"
2019-01-29 09:28:00,2019-01-29 09:28:00,2.7,"high-tide"
2019-01-29 15:39:00,2019-01-29 15:39:00,1.3,"low-tide"
2019-01-29 22:07:00,2019-01-29 22:07:00,2.7,"high-tide"
2019-01-30 04:21:00,2019-01-30 04:21:00,1.3,"low-tide"
2019-01-30 10:43:00,2019-01-30 10:43:00,2.7,"high-tide"
2019-01-30 16:55:00,2019-01-30 16:55:00,1.3,"low-tide"
2019-01-30 23:17:00,2019-01-30 23:17:00,2.8,"high-tide"
2019-01-31 05:33:00,2019-01-31 05:33:00,1.3,"low-tide"
2019-01-31 11:49:00,2019-01-31 11:49:00,2.7,"high-tide"
2019-01-31 17:54:00,2019-01-31 17:54:00,1.2,"low-tide"
2019-02-01 00:15:00,2019-02-01 00:15:00,2.9,"high-tide"
2019-02-01 06:28:00,2019-02-01 06:28:00,1.1,"low-tide"
2019-02-01 12:41:00,2019-02-01 12:41:00,2.8,"high-tide"
2019-02-01 18:42:00,2019-02-01 18:42:00,1.1,"low-tide"
2019-02-02 01:02:00,2019-02-02 01:02:00,3,"high-tide"
2019-02-02 07:14:00,2019-02-02 07:14:00,1,"low-tide"
2019-02-02 13:25:00,2019-02-02 13:25:00,2.9,"high-tide"
2019-02-02 19:23:00,2019-02-02 19:23:00,1,"low-tide"
2019-02-03 01:44:00,2019-02-03 01:44:00,3.1,"high-tide"
2019-02-03 07:52:00,2019-02-03 07:52:00,0.9,"low-tide"
2019-02-03 14:03:00,2019-02-03 14:03:00,3,"high-tide"
2019-02-03 19:58:00,2019-02-03 19:58:00,0.9,"low-tide"
2019-02-04 02:21:00,2019-02-04 02:21:00,3.2,"high-tide"
2019-02-04 08:26:00,2019-02-04 08:26:00,0.8,"low-tide"
2019-02-04 14:38:00,2019-02-04 14:38:00,3,"high-tide"
2019-02-04 20:30:00,2019-02-04 20:30:00,0.8,"low-tide"
2019-02-05 02:56:00,2019-02-05 02:56:00,3.3,"high-tide"
2019-02-05 08:57:00,2019-02-05 08:57:00,0.8,"low-tide"
2019-02-05 15:11:00,2019-02-05 15:11:00,3.1,"high-tide"
2019-02-05 21:00:00,2019-02-05 21:00:00,0.8,"low-tide"
2019-02-06 03:28:00,2019-02-06 03:28:00,3.3,"high-tide"
2019-02-06 09:26:00,2019-02-06 09:26:00,0.7,"low-tide"
2019-02-06 15:43:00,2019-02-06 15:43:00,3.1,"high-tide"
2019-02-06 21:29:00,2019-02-06 21:29:00,0.8,"low-tide"
2019-02-07 04:00:00,2019-02-07 04:00:00,3.3,"high-tide"
2019-02-07 09:54:00,2019-02-07 09:54:00,0.7,"low-tide"
2019-02-07 16:15:00,2019-02-07 16:15:00,3.1,"high-tide"
2019-02-07 21:59:00,2019-02-07 21:59:00,0.8,"low-tide"
2019-02-08 04:31:00,2019-02-08 04:31:00,3.3,"high-tide"
2019-02-08 10:24:00,2019-02-08 10:24:00,0.8,"low-tide"
2019-02-08 16:47:00,2019-02-08 16:47:00,3,"high-tide"
2019-02-08 22:31:00,2019-02-08 22:31:00,0.8,"low-tide"
2019-02-09 05:03:00,2019-02-09 05:03:00,3.2,"high-tide"
2019-02-09 10:57:00,2019-02-09 10:57:00,0.9,"low-tide"
2019-02-09 17:20:00,2019-02-09 17:20:00,3,"high-tide"
2019-02-09 23:07:00,2019-02-09 23:07:00,0.9,"low-tide"
2019-02-10 05:38:00,2019-02-10 05:38:00,3.1,"high-tide"
2019-02-10 11:33:00,2019-02-10 11:33:00,1,"low-tide"
2019-02-10 17:58:00,2019-02-10 17:58:00,2.9,"high-tide"
2019-02-10 23:47:00,2019-02-10 23:47:00,1.1,"low-tide"
2019-02-11 06:17:00,2019-02-11 06:17:00,2.9,"high-tide"
2019-02-11 12:15:00,2019-02-11 12:15:00,1.1,"low-tide"
2019-02-11 18:42:00,2019-02-11 18:42:00,2.8,"high-tide"
2019-02-12 00:35:00,2019-02-12 00:35:00,1.2,"low-tide"
2019-02-12 07:05:00,2019-02-12 07:05:00,2.8,"high-tide"
2019-02-12 13:07:00,2019-02-12 13:07:00,1.2,"low-tide"
2019-02-12 19:39:00,2019-02-12 19:39:00,2.7,"high-tide"
2019-02-13 01:37:00,2019-02-13 01:37:00,1.3,"low-tide"
2019-02-13 08:09:00,2019-02-13 08:09:00,2.7,"high-tide"
2019-02-13 14:14:00,2019-02-13 14:14:00,1.3,"low-tide"
2019-02-13 20:55:00,2019-02-13 20:55:00,2.6,"high-tide"
2019-02-14 02:57:00,2019-02-14 02:57:00,1.4,"low-tide"
2019-02-14 09:32:00,2019-02-14 09:32:00,2.7,"high-tide"
2019-02-14 15:36:00,2019-02-14 15:36:00,1.3,"low-tide"
2019-02-14 22:16:00,2019-02-14 22:16:00,2.7,"high-tide"
2019-02-15 04:24:00,2019-02-15 04:24:00,1.3,"low-tide"
2019-02-15 10:51:00,2019-02-15 10:51:00,2.7,"high-tide"
2019-02-15 16:55:00,2019-02-15 16:55:00,1.2,"low-tide"
2019-02-15 23:26:00,2019-02-15 23:26:00,2.9,"high-tide"
2019-02-16 05:36:00,2019-02-16 05:36:00,1.1,"low-tide"
2019-02-16 11:57:00,2019-02-16 11:57:00,2.9,"high-tide"
2019-02-16 17:59:00,2019-02-16 17:59:00,1,"low-tide"
2019-02-17 00:25:00,2019-02-17 00:25:00,3.1,"high-tide"
2019-02-17 06:35:00,2019-02-17 06:35:00,0.8,"low-tide"
2019-02-17 12:54:00,2019-02-17 12:54:00,3.1,"high-tide"
2019-02-17 18:53:00,2019-02-17 18:53:00,0.7,"low-tide"
2019-02-18 01:19:00,2019-02-18 01:19:00,3.4,"high-tide"
2019-02-18 07:26:00,2019-02-18 07:26:00,0.5,"low-tide"
2019-02-18 13:46:00,2019-02-18 13:46:00,3.3,"high-tide"
2019-02-18 19:42:00,2019-02-18 19:42:00,0.5,"low-tide"
2019-02-19 02:09:00,2019-02-19 02:09:00,3.6,"high-tide"
2019-02-19 08:13:00,2019-02-19 08:13:00,0.3,"low-tide"
2019-02-19 14:34:00,2019-02-19 14:34:00,3.5,"high-tide"
2019-02-19 20:27:00,2019-02-19 20:27:00,0.4,"low-tide"
2019-02-20 02:56:00,2019-02-20 02:56:00,3.8,"high-tide"
2019-02-20 08:57:00,2019-02-20 08:57:00,0.2,"low-tide"
2019-02-20 15:20:00,2019-02-20 15:20:00,3.6,"high-tide"
2019-02-20 21:10:00,2019-02-20 21:10:00,0.3,"low-tide"
2019-02-21 03:42:00,2019-02-21 03:42:00,3.8,"high-tide"
2019-02-21 09:39:00,2019-02-21 09:39:00,0.2,"low-tide"
2019-02-21 16:04:00,2019-02-21 16:04:00,3.6,"high-tide"
2019-02-21 21:51:00,2019-02-21 21:51:00,0.3,"low-tide"
2019-02-22 04:26:00,2019-02-22 04:26:00,3.8,"high-tide"
2019-02-22 10:20:00,2019-02-22 10:20:00,0.3,"low-tide"
2019-02-22 16:47:00,2019-02-22 16:47:00,3.5,"high-tide"
2019-02-22 22:33:00,2019-02-22 22:33:00,0.4,"low-tide"
2019-02-23 05:10:00,2019-02-23 05:10:00,3.6,"high-tide"
2019-02-23 11:01:00,2019-02-23 11:01:00,0.5,"low-tide"
2019-02-23 17:31:00,2019-02-23 17:31:00,3.3,"high-tide"
2019-02-23 23:15:00,2019-02-23 23:15:00,0.6,"low-tide"
2019-02-24 05:55:00,2019-02-24 05:55:00,3.4,"high-tide"
2019-02-24 11:44:00,2019-02-24 11:44:00,0.8,"low-tide"
2019-02-24 18:17:00,2019-02-24 18:17:00,3.1,"high-tide"
2019-02-25 00:01:00,2019-02-25 00:01:00,0.9,"low-tide"
2019-02-25 06:44:00,2019-02-25 06:44:00,3.1,"high-tide"
2019-02-25 12:31:00,2019-02-25 12:31:00,1,"low-tide"
2019-02-25 19:07:00,2019-02-25 19:07:00,2.9,"high-tide"
2019-02-26 00:55:00,2019-02-26 00:55:00,1.1,"low-tide"
2019-02-26 07:39:00,2019-02-26 07:39:00,2.8,"high-tide"
2019-02-26 13:29:00,2019-02-26 13:29:00,1.3,"low-tide"
2019-02-26 20:09:00,2019-02-26 20:09:00,2.7,"high-tide"
2019-02-27 02:08:00,2019-02-27 02:08:00,1.4,"low-tide"
2019-02-27 08:50:00,2019-02-27 08:50:00,2.6,"high-tide"
2019-02-27 14:52:00,2019-02-27 14:52:00,1.5,"low-tide"
2019-02-27 21:27:00,2019-02-27 21:27:00,2.6,"high-tide"
2019-02-28 03:53:00,2019-02-28 03:53:00,1.4,"low-tide"
2019-02-28 10:14:00,2019-02-28 10:14:00,2.5,"high-tide"
2019-02-28 16:28:00,2019-02-28 16:28:00,1.5,"low-tide"
2019-02-28 22:49:00,2019-02-28 22:49:00,2.6,"high-tide"
2019-03-01 05:16:00,2019-03-01 05:16:00,1.4,"low-tide"
2019-03-01 11:30:00,2019-03-01 11:30:00,2.6,"high-tide"
2019-03-01 17:36:00,2019-03-01 17:36:00,1.4,"low-tide"
2019-03-01 23:55:00,2019-03-01 23:55:00,2.8,"high-tide"
2019-03-02 06:13:00,2019-03-02 06:13:00,1.2,"low-tide"
2019-03-02 12:24:00,2019-03-02 12:24:00,2.7,"high-tide"
2019-03-02 18:25:00,2019-03-02 18:25:00,1.2,"low-tide"
2019-03-03 00:43:00,2019-03-03 00:43:00,2.9,"high-tide"
2019-03-03 06:56:00,2019-03-03 06:56:00,1.1,"low-tide"
2019-03-03 13:06:00,2019-03-03 13:06:00,2.8,"high-tide"
2019-03-03 19:04:00,2019-03-03 19:04:00,1.1,"low-tide"
2019-03-04 01:23:00,2019-03-04 01:23:00,3.1,"high-tide"
2019-03-04 07:32:00,2019-03-04 07:32:00,0.9,"low-tide"
2019-03-04 13:42:00,2019-03-04 13:42:00,3,"high-tide"
2019-03-04 19:38:00,2019-03-04 19:38:00,0.9,"low-tide"
2019-03-05 01:59:00,2019-03-05 01:59:00,3.2,"high-tide"
2019-03-05 08:03:00,2019-03-05 08:03:00,0.8,"low-tide"
2019-03-05 14:15:00,2019-03-05 14:15:00,3.1,"high-tide"
2019-03-05 20:09:00,2019-03-05 20:09:00,0.8,"low-tide"
2019-03-06 02:32:00,2019-03-06 02:32:00,3.3,"high-tide"
2019-03-06 08:32:00,2019-03-06 08:32:00,0.7,"low-tide"
2019-03-06 14:48:00,2019-03-06 14:48:00,3.1,"high-tide"
2019-03-06 20:37:00,2019-03-06 20:37:00,0.7,"low-tide"
2019-03-07 03:04:00,2019-03-07 03:04:00,3.3,"high-tide"
2019-03-07 08:59:00,2019-03-07 08:59:00,0.7,"low-tide"
2019-03-07 15:19:00,2019-03-07 15:19:00,3.2,"high-tide"
2019-03-07 21:06:00,2019-03-07 21:06:00,0.7,"low-tide"
2019-03-08 03:35:00,2019-03-08 03:35:00,3.3,"high-tide"
2019-03-08 09:27:00,2019-03-08 09:27:00,0.6,"low-tide"
2019-03-08 15:50:00,2019-03-08 15:50:00,3.2,"high-tide"
2019-03-08 21:36:00,2019-03-08 21:36:00,0.7,"low-tide"
2019-03-09 04:06:00,2019-03-09 04:06:00,3.3,"high-tide"
2019-03-09 09:56:00,2019-03-09 09:56:00,0.7,"low-tide"
2019-03-09 16:21:00,2019-03-09 16:21:00,3.2,"high-tide"
2019-03-09 22:07:00,2019-03-09 22:07:00,0.7,"low-tide"
2019-03-10 04:38:00,2019-03-10 04:38:00,3.2,"high-tide"
2019-03-10 10:28:00,2019-03-10 10:28:00,0.7,"low-tide"
2019-03-10 16:54:00,2019-03-10 16:54:00,3.1,"high-tide"
2019-03-10 22:42:00,2019-03-10 22:42:00,0.8,"low-tide"
2019-03-11 05:11:00,2019-03-11 05:11:00,3.1,"high-tide"
2019-03-11 11:02:00,2019-03-11 11:02:00,0.8,"low-tide"
2019-03-11 17:29:00,2019-03-11 17:29:00,3,"high-tide"
2019-03-11 23:20:00,2019-03-11 23:20:00,0.9,"low-tide"
2019-03-12 05:49:00,2019-03-12 05:49:00,3,"high-tide"
2019-03-12 11:42:00,2019-03-12 11:42:00,1,"low-tide"
2019-03-12 18:10:00,2019-03-12 18:10:00,2.9,"high-tide"
2019-03-13 00:06:00,2019-03-13 00:06:00,1.1,"low-tide"
2019-03-13 06:34:00,2019-03-13 06:34:00,2.8,"high-tide"
2019-03-13 12:30:00,2019-03-13 12:30:00,1.2,"low-tide"
2019-03-13 19:02:00,2019-03-13 19:02:00,2.8,"high-tide"
2019-03-14 01:04:00,2019-03-14 01:04:00,1.2,"low-tide"
2019-03-14 07:36:00,2019-03-14 07:36:00,2.7,"high-tide"
2019-03-14 13:35:00,2019-03-14 13:35:00,1.3,"low-tide"
2019-03-14 20:16:00,2019-03-14 20:16:00,2.7,"high-tide"
2019-03-15 02:25:00,2019-03-15 02:25:00,1.3,"low-tide"
2019-03-15 09:04:00,2019-03-15 09:04:00,2.6,"high-tide"
2019-03-15 15:04:00,2019-03-15 15:04:00,1.4,"low-tide"
2019-03-15 21:47:00,2019-03-15 21:47:00,2.7,"high-tide"
2019-03-16 04:04:00,2019-03-16 04:04:00,1.3,"low-tide"
2019-03-16 10:32:00,2019-03-16 10:32:00,2.7,"high-tide"
2019-03-16 16:36:00,2019-03-16 16:36:00,1.3,"low-tide"
2019-03-16 23:06:00,2019-03-16 23:06:00,2.9,"high-tide"
2019-03-17 05:22:00,2019-03-17 05:22:00,1,"low-tide"
2019-03-17 11:42:00,2019-03-17 11:42:00,2.9,"high-tide"
2019-03-17 17:45:00,2019-03-17 17:45:00,1,"low-tide"
2019-03-18 00:08:00,2019-03-18 00:08:00,3.1,"high-tide"
2019-03-18 06:21:00,2019-03-18 06:21:00,0.8,"low-tide"
2019-03-18 12:39:00,2019-03-18 12:39:00,3.1,"high-tide"
2019-03-18 18:39:00,2019-03-18 18:39:00,0.8,"low-tide"
2019-03-19 01:02:00,2019-03-19 01:02:00,3.4,"high-tide"
2019-03-19 07:10:00,2019-03-19 07:10:00,0.5,"low-tide"
2019-03-19 13:29:00,2019-03-19 13:29:00,3.4,"high-tide"
2019-03-19 19:26:00,2019-03-19 19:26:00,0.5,"low-tide"
2019-03-20 01:51:00,2019-03-20 01:51:00,3.6,"high-tide"
2019-03-20 07:55:00,2019-03-20 07:55:00,0.3,"low-tide"
2019-03-20 14:16:00,2019-03-20 14:16:00,3.5,"high-tide"
2019-03-20 20:09:00,2019-03-20 20:09:00,0.3,"low-tide"
2019-03-21 02:37:00,2019-03-21 02:37:00,3.7,"high-tide"
2019-03-21 08:37:00,2019-03-21 08:37:00,0.2,"low-tide"
2019-03-21 14:59:00,2019-03-21 14:59:00,3.6,"high-tide"
2019-03-21 20:51:00,2019-03-21 20:51:00,0.3,"low-tide"
2019-03-22 03:21:00,2019-03-22 03:21:00,3.8,"high-tide"
2019-03-22 09:17:00,2019-03-22 09:17:00,0.2,"low-tide"
2019-03-22 15:41:00,2019-03-22 15:41:00,3.6,"high-tide"
2019-03-22 21:31:00,2019-03-22 21:31:00,0.3,"low-tide"
2019-03-23 04:04:00,2019-03-23 04:04:00,3.7,"high-tide"
2019-03-23 09:55:00,2019-03-23 09:55:00,0.3,"low-tide"
2019-03-23 16:23:00,2019-03-23 16:23:00,3.5,"high-tide"
2019-03-23 22:10:00,2019-03-23 22:10:00,0.4,"low-tide"
2019-03-24 04:46:00,2019-03-24 04:46:00,3.5,"high-tide"
2019-03-24 10:34:00,2019-03-24 10:34:00,0.5,"low-tide"
2019-03-24 17:04:00,2019-03-24 17:04:00,3.3,"high-tide"
2019-03-24 22:51:00,2019-03-24 22:51:00,0.6,"low-tide"
2019-03-25 05:28:00,2019-03-25 05:28:00,3.3,"high-tide"
2019-03-25 11:13:00,2019-03-25 11:13:00,0.8,"low-tide"
2019-03-25 17:46:00,2019-03-25 17:46:00,3.1,"high-tide"
2019-03-25 23:33:00,2019-03-25 23:33:00,0.9,"low-tide"
2019-03-26 06:13:00,2019-03-26 06:13:00,3,"high-tide"
2019-03-26 11:55:00,2019-03-26 11:55:00,1.1,"low-tide"
2019-03-26 18:33:00,2019-03-26 18:33:00,2.9,"high-tide"
2019-03-27 00:23:00,2019-03-27 00:23:00,1.1,"low-tide"
2019-03-27 07:04:00,2019-03-27 07:04:00,2.7,"high-tide"
2019-03-27 12:46:00,2019-03-27 12:46:00,1.4,"low-tide"
2019-03-27 19:30:00,2019-03-27 19:30:00,2.7,"high-tide"
2019-03-28 01:33:00,2019-03-28 01:33:00,1.4,"low-tide"
2019-03-28 08:11:00,2019-03-28 08:11:00,2.5,"high-tide"
2019-03-28 14:03:00,2019-03-28 14:03:00,1.6,"low-tide"
2019-03-28 20:46:00,2019-03-28 20:46:00,2.6,"high-tide"
2019-03-29 03:20:00,2019-03-29 03:20:00,1.5,"low-tide"
2019-03-29 09:38:00,2019-03-29 09:38:00,2.4,"high-tide"
2019-03-29 15:52:00,2019-03-29 15:52:00,1.6,"low-tide"
2019-03-29 22:11:00,2019-03-29 22:11:00,2.6,"high-tide"
2019-03-30 04:46:00,2019-03-30 04:46:00,1.4,"low-tide"
2019-03-30 11:01:00,2019-03-30 11:01:00,2.5,"high-tide"
2019-03-30 17:06:00,2019-03-30 17:06:00,1.5,"low-tide"
2019-03-30 23:22:00,2019-03-30 23:22:00,2.7,"high-tide"
2019-03-31 06:43:00,2019-03-31 05:43:00,1.3,"low-tide"
2019-03-31 12:57:00,2019-03-31 11:57:00,2.6,"high-tide"
2019-03-31 18:57:00,2019-03-31 17:57:00,1.3,"low-tide"
2019-04-01 01:12:00,2019-04-01 00:12:00,2.8,"high-tide"
2019-04-01 07:26:00,2019-04-01 06:26:00,1.1,"low-tide"
2019-04-01 13:38:00,2019-04-01 12:38:00,2.8,"high-tide"
2019-04-01 19:36:00,2019-04-01 18:36:00,1.1,"low-tide"
2019-04-02 01:53:00,2019-04-02 00:53:00,3,"high-tide"
2019-04-02 08:01:00,2019-04-02 07:01:00,1,"low-tide"
2019-04-02 14:14:00,2019-04-02 13:14:00,3,"high-tide"
2019-04-02 20:10:00,2019-04-02 19:10:00,1,"low-tide"
2019-04-03 02:28:00,2019-04-03 01:28:00,3.1,"high-tide"
2019-04-03 08:32:00,2019-04-03 07:32:00,0.8,"low-tide"
2019-04-03 14:47:00,2019-04-03 13:47:00,3.1,"high-tide"
2019-04-03 20:40:00,2019-04-03 19:40:00,0.8,"low-tide"
2019-04-04 03:02:00,2019-04-04 02:02:00,3.2,"high-tide"
2019-04-04 09:01:00,2019-04-04 08:01:00,0.7,"low-tide"
2019-04-04 15:20:00,2019-04-04 14:20:00,3.2,"high-tide"
2019-04-04 21:10:00,2019-04-04 20:10:00,0.7,"low-tide"
2019-04-05 03:35:00,2019-04-05 02:35:00,3.3,"high-tide"
2019-04-05 09:29:00,2019-04-05 08:29:00,0.6,"low-tide"
2019-04-05 15:52:00,2019-04-05 14:52:00,3.3,"high-tide"
2019-04-05 21:40:00,2019-04-05 20:40:00,0.6,"low-tide"
2019-04-06 04:08:00,2019-04-06 03:08:00,3.3,"high-tide"
2019-04-06 09:58:00,2019-04-06 08:58:00,0.6,"low-tide"
2019-04-06 16:24:00,2019-04-06 15:24:00,3.3,"high-tide"
2019-04-06 22:11:00,2019-04-06 21:11:00,0.6,"low-tide"
2019-04-07 04:41:00,2019-04-07 03:41:00,3.3,"high-tide"
2019-04-07 10:29:00,2019-04-07 09:29:00,0.6,"low-tide"
2019-04-07 16:57:00,2019-04-07 15:57:00,3.3,"high-tide"
2019-04-07 22:45:00,2019-04-07 21:45:00,0.6,"low-tide"
2019-04-08 05:14:00,2019-04-08 04:14:00,3.3,"high-tide"
2019-04-08 11:02:00,2019-04-08 10:02:00,0.7,"low-tide"
2019-04-08 17:31:00,2019-04-08 16:31:00,3.2,"high-tide"
2019-04-08 23:21:00,2019-04-08 22:21:00,0.7,"low-tide"
2019-04-09 05:50:00,2019-04-09 04:50:00,3.2,"high-tide"
2019-04-09 11:38:00,2019-04-09 10:38:00,0.8,"low-tide"
2019-04-09 18:08:00,2019-04-09 17:08:00,3.1,"high-tide"
2019-04-10 00:01:00,2019-04-09 23:01:00,0.8,"low-tide"
2019-04-10 06:30:00,2019-04-10 05:30:00,3,"high-tide"
2019-04-10 12:18:00,2019-04-10 11:18:00,0.9,"low-tide"
2019-04-10 18:51:00,2019-04-10 17:51:00,3,"high-tide"
2019-04-11 00:48:00,2019-04-10 23:48:00,1,"low-tide"
2019-04-11 07:18:00,2019-04-11 06:18:00,2.8,"high-tide"
2019-04-11 13:07:00,2019-04-11 12:07:00,1.1,"low-tide"
2019-04-11 19:44:00,2019-04-11 18:44:00,2.9,"high-tide"
2019-04-12 01:48:00,2019-04-12 00:48:00,1.2,"low-tide"
2019-04-12 08:23:00,2019-04-12 07:23:00,2.7,"high-tide"
2019-04-12 14:14:00,2019-04-12 13:14:00,1.3,"low-tide"
2019-04-12 20:58:00,2019-04-12 19:58:00,2.8,"high-tide"
2019-04-13 03:11:00,2019-04-13 02:11:00,1.3,"low-tide"
2019-04-13 09:51:00,2019-04-13 08:51:00,2.6,"high-tide"
2019-04-13 15:45:00,2019-04-13 14:45:00,1.4,"low-tide"
2019-04-13 22:27:00,2019-04-13 21:27:00,2.8,"high-tide"
2019-04-14 04:49:00,2019-04-14 03:49:00,1.2,"low-tide"
2019-04-14 11:17:00,2019-04-14 10:17:00,2.7,"high-tide"
2019-04-14 17:19:00,2019-04-14 16:19:00,1.3,"low-tide"
2019-04-14 23:46:00,2019-04-14 22:46:00,2.9,"high-tide"
2019-04-15 06:05:00,2019-04-15 05:05:00,1,"low-tide"
2019-04-15 12:26:00,2019-04-15 11:26:00,2.9,"high-tide"
2019-04-15 18:27:00,2019-04-15 17:27:00,1,"low-tide"
2019-04-16 00:48:00,2019-04-15 23:48:00,3.2,"high-tide"
2019-04-16 07:01:00,2019-04-16 06:01:00,0.7,"low-tide"
2019-04-16 13:21:00,2019-04-16 12:21:00,3.1,"high-tide"
2019-04-16 19:19:00,2019-04-16 18:19:00,0.8,"low-tide"
2019-04-17 01:41:00,2019-04-17 00:41:00,3.4,"high-tide"
2019-04-17 07:49:00,2019-04-17 06:49:00,0.5,"low-tide"
2019-04-17 14:09:00,2019-04-17 13:09:00,3.3,"high-tide"
2019-04-17 20:06:00,2019-04-17 19:06:00,0.6,"low-tide"
2019-04-18 02:29:00,2019-04-18 01:29:00,3.5,"high-tide"
2019-04-18 08:33:00,2019-04-18 07:33:00,0.4,"low-tide"
2019-04-18 14:54:00,2019-04-18 13:54:00,3.5,"high-tide"
2019-04-18 20:49:00,2019-04-18 19:49:00,0.4,"low-tide"
